[20/Apr/2026:16:16:35 +0000] 400 - POST http 212.33.46.41 "/sdk" [Client 46.101.220.58] [Length 252] [Gzip -] "Mozilla/5.0 (compatible; Odin; https://docs.getodin.com/)" "-"
[20/Apr/2026:16:16:36 +0000] 400 - GET http 212.33.46.41 "/HNAP1" [Client 46.101.220.58] [Length 252] [Gzip -] "Mozilla/5.0 (compatible; Odin; https://docs.getodin.com/)" "-"
[20/Apr/2026:16:16:36 +0000] 400 - GET http 212.33.46.41 "/evox/about" [Client 46.101.220.58] [Length 252] [Gzip -] "Mozilla/5.0 (compatible; Odin; https://docs.getodin.com/)" "-"
[20/Apr/2026:16:16:37 +0000] 400 - GET http localhost "/" [Client 46.101.220.58] [Length 252] [Gzip -] "-" "-"
[20/Apr/2026:16:16:38 +0000] 400 - GET http 212.33.46.41 "/" [Client 46.101.220.58] [Length 252] [Gzip -] "-" "-"
[20/Apr/2026:16:16:38 +0000] 400 - GET http 212.33.46.41 "/query?q=SHOW+DIAGNOSTICS" [Client 209.38.201.239] [Length 252] [Gzip -] "Go-http-client/1.1" "-"
[20/Apr/2026:16:16:38 +0000] 400 - GET http 212.33.46.41 "/cgi-bin/authLogin.cgi" [Client 104.248.27.192] [Length 252] [Gzip -] "Go-http-client/1.1" "-"
[20/Apr/2026:16:16:38 +0000] 400 - GET http 212.33.46.41 "/v2/_catalog" [Client 46.101.242.165] [Length 252] [Gzip -] "Go-http-client/1.1" "-"
[20/Apr/2026:16:16:38 +0000] 400 - GET http 212.33.46.41 "/" [Client 46.101.166.128] [Length 252] [Gzip -] "Mozilla/5.0 (compatible; Odin; https://docs.getodin.com/)" "-"
[20/Apr/2026:16:16:38 +0000] 400 - GET http 212.33.46.41 "/solr/admin/info/system" [Client 209.38.211.125] [Length 252] [Gzip -] "Go-http-client/1.1" "-"
[20/Apr/2026:16:16:38 +0000] 400 - GET http 212.33.46.41 "/solr/admin/cores?action=STATUS&wt=json" [Client 209.38.211.125] [Length 252] [Gzip -] "Go-http-client/1.1" "-"
[20/Apr/2026:16:35:49 +0000] 400 - GET http localhost "/" [Client 157.230.127.131] [Length 252] [Gzip -] "-" "-"
[20/Apr/2026:16:35:50 +0000] 400 - POST http 212.33.46.41 "/sdk" [Client 157.230.127.131] [Length 252] [Gzip -] "Mozilla/5.0 (compatible; Odin; https://docs.getodin.com/)" "-"
[20/Apr/2026:16:35:50 +0000] 400 - GET http 212.33.46.41 "/odinhttpcall1776702949" [Client 157.230.127.131] [Length 252] [Gzip -] "Mozilla/5.0 (compatible; Odin; https://docs.getodin.com/)" "-"
[20/Apr/2026:16:35:51 +0000] 400 - GET http 212.33.46.41 "/evox/about" [Client 157.230.127.131] [Length 252] [Gzip -] "Mozilla/5.0 (compatible; Odin; https://docs.getodin.com/)" "-"
[20/Apr/2026:16:35:51 +0000] 400 - GET http 212.33.46.41 "/HNAP1" [Client 157.230.127.131] [Length 252] [Gzip -] "Mozilla/5.0 (compatible; Odin; https://docs.getodin.com/)" "-"
[20/Apr/2026:16:35:52 +0000] 400 - GET http localhost "/" [Client 157.230.127.131] [Length 252] [Gzip -] "-" "-"
[20/Apr/2026:16:35:53 +0000] 400 - GET http 212.33.46.41 "/" [Client 157.230.127.131] [Length 252] [Gzip -] "-" "-"
[20/Apr/2026:16:35:53 +0000] 400 - GET http 212.33.46.41 "/solr/admin/info/system" [Client 161.35.197.225] [Length 252] [Gzip -] "Go-http-client/1.1" "-"
[20/Apr/2026:16:35:53 +0000] 400 - GET http 212.33.46.41 "/cgi-bin/authLogin.cgi" [Client 165.227.140.13] [Length 252] [Gzip -] "Go-http-client/1.1" "-"
[20/Apr/2026:16:35:53 +0000] 400 - GET http 212.33.46.41 "/solr/admin/cores?action=STATUS&wt=json" [Client 161.35.197.225] [Length 252] [Gzip -] "Go-http-client/1.1" "-"
[20/Apr/2026:16:35:56 +0000] 400 - GET http 212.33.46.41 "/" [Client 209.38.224.169] [Length 252] [Gzip -] "Mozilla/5.0 (compatible; Odin; https://docs.getodin.com/)" "-"
[20/Apr/2026:16:48:37 +0000] 200 - GET http 212.33.46.41 "/" [Client 66.132.195.48] [Length 568] [Gzip 1.86] "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)" "-"
[20/Apr/2026:16:48:39 +0000] 400 - - http localhost-nginx-proxy-manager "-" [Client 66.132.195.48] [Length 154] [Gzip -] "-" "-"
[20/Apr/2026:16:48:39 +0000] 400 - - http localhost-nginx-proxy-manager "-" [Client 66.132.195.48] [Length 154] [Gzip -] "-" "-"
[20/Apr/2026:16:48:41 +0000] 400 - GET http 212.33.46.41 "/favicon.ico" [Client 127.0.0.1] [Length 230] [Gzip -] "-" "-"
[20/Apr/2026:16:49:23 +0000] 404 - GET http 212.33.46.41 "/security.txt" [Client 66.132.195.48] [Length 122] [Gzip 1.35] "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)" "-"
[20/Apr/2026:16:49:27 +0000] 400 - - http localhost-nginx-proxy-manager "-" [Client 66.132.195.48] [Length 154] [Gzip -] "-" "-"
[20/Apr/2026:16:52:09 +0000] 404 - GET http 212.33.46.41 "/SDK/webLanguage" [Client 5.61.209.107] [Length 183] [Gzip 3.21] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46" "-"
[20/Apr/2026:17:46:19 +0000] 400 - - http localhost-nginx-proxy-manager "-" [Client 80.94.95.122] [Length 154] [Gzip -] "-" "-"
[20/Apr/2026:18:08:56 +0000] 400 - GET http 212.33.46.41 "/" [Client 185.242.226.16] [Length 654] [Gzip -] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36" "-"
[20/Apr/2026:18:40:42 +0000] 400 - - http localhost-nginx-proxy-manager "-" [Client 80.66.83.43] [Length 154] [Gzip -] "-" "-"
[20/Apr/2026:18:52:41 +0000] 404 - GET http 212.33.46.41 "/.git/index" [Client 77.83.39.94] [Length 183] [Gzip 3.21] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36" "-"
[20/Apr/2026:18:55:11 +0000] 400 - GET http 212.33.46.41 "/query?q=SHOW+DIAGNOSTICS" [Client 165.227.153.177] [Length 252] [Gzip -] "Go-http-client/1.1" "-"
[20/Apr/2026:19:00:46 +0000] 404 - GET http 212.33.46.41 "/login" [Client 178.104.110.60] [Length 122] [Gzip 1.35] "Go-http-client/1.1" "-"
[20/Apr/2026:19:15:37 +0000] 400 - GET http 212.33.46.41 "/" [Client 3.130.168.2] [Length 654] [Gzip -] "visionheight.com/scan Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/126.0.0.0 Safari/537.36" "-"
[20/Apr/2026:19:18:42 +0000] 400 - - http localhost "-" [Client 3.130.168.2] [Length 0] [Gzip -] "-" "-"
[20/Apr/2026:19:18:43 +0000] 400 - GET http 212.33.46.41 "/" [Client 3.130.168.2] [Length 654] [Gzip -] "visionheight.com/scan Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/126.0.0.0 Safari/537.36" "-"
[20/Apr/2026:19:22:04 +0000] 400 - - http localhost "-" [Client 3.130.168.2] [Length 154] [Gzip -] "-" "-"
[20/Apr/2026:19:22:14 +0000] 404 - GET http 212.33.46.41 "/login.asp" [Client 95.214.53.42] [Length 552] [Gzip -] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36" "-"
[20/Apr/2026:19:30:40 +0000] 400 - - http localhost-nginx-proxy-manager "-" [Client 185.213.175.176] [Length 154] [Gzip -] "-" "-"
[20/Apr/2026:19:30:42 +0000] 400 - - http localhost-nginx-proxy-manager "-" [Client 185.213.175.176] [Length 154] [Gzip -] "-" "-"
[20/Apr/2026:19:30:44 +0000] 400 - - http localhost-nginx-proxy-manager "-" [Client 185.213.175.176] [Length 154] [Gzip -] "-" "-"
[20/Apr/2026:19:30:45 +0000] 400 - - http localhost-nginx-proxy-manager "-" [Client 185.213.175.176] [Length 154] [Gzip -] "-" "-"
[20/Apr/2026:19:30:46 +0000] 400 - - http localhost-nginx-proxy-manager "-" [Client 185.213.175.176] [Length 154] [Gzip -] "-" "-"
[20/Apr/2026:19:30:46 +0000] 200 - GET http 212.33.46.41 "/" [Client 185.213.175.176] [Length 1033] [Gzip -] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36" "-"
[20/Apr/2026:19:30:49 +0000] 405 - POST http 212.33.46.41 "/" [Client 185.213.175.176] [Length 556] [Gzip -] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36" "-"
